name,LCD_x_[A],LCD_y_[A],LCD_z_[A],GCD_x_[A],GCD_y_[A],GCD_z_[A],PLD_x_[A],PLD_y_[A],PLD_z_[A],unitcell_vol_[Aˆ3],ASA_[mˆ2/g],AV_A^3,AV_Volume_fraction,node_connectivity,linker_length_[A],node_length_[A],linker_mass_[amu],node_mass_[amu],node_metal_mass_[amu],topology,cell_a_length_[A],cell_b_length_[A],cell_c_length_[A],alpha_[deg],beta_[deg],gamma_[deg],density,volume,number_of_vertices,number_of_edges,number_of_carbons_per_primitive_cell,number_of_hydrogens_per_primitive_cell,number_of_nitrogens_per_primitive_cell,number_of_oxygens_per_primitive_cell,formula,kx,ky,kz
SR_fsc_v1-4c_Ni_1_Ch_v2-6c_Ni_1_Ch_1B_2CF3_Ch_ntn_edge_2x2x2,7.30636,2.87153,7.21386,3.94020,2.42978,7.05083,7.06408,3.94020,7.06408,16831.4,2104.89,2398.47,0.1425,4,7.375165021226982,2.3832061055238167,300.11,117.38600000000001,58.693000000000005,fsc,18.536620000000006,30.54645,30.56881,99.19407,99.80581,89.86992,1.32172,16831.38901,832.0,1319.0,336,80,0,176,Ni48 H80 C336 O176 F192,0.10874,0.16433,0.16186
SR_urp_v1-8c_Mn_1_Ch_v2-12c_Mn_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2NO2_Ch_1x1x1,17.54326,5.79304,9.58080,5.80817,5.80817,9.49023,9.54471,5.80817,9.54471,56677.5,2424.12,16842.3,0.29716,24,12.921788859914171,6.497848147537536,566.295,487.501,54.938,urp,38.26194,38.39062,38.58607,90.37599,90.00076999999997,90.21014,0.9555,56677.46594,2278.0,3268.0,864,192,528,600,Mn88 H192 C864 N528 Cl6 O600,0.20563,0.18467,0.15737
SR_ecf_v1-8c_Co_2_Ch_1B_2CF3_Ch_1x1x1,16.60779,6.64088,16.60779,6.64088,6.64088,16.33325,16.60779,6.58360,16.60779,22347.6,3189.84,9493.27,0.4248,16,10.029627294097274,4.918586640746608,346.194,271.182,58.933,ecf,25.59181,31.69636,31.77793,60.13253,89.21629,88.69773,0.73827,22347.6183,702.0,1146.0,288,96,144,0,Co24 H96 C288 N144 Cl6 F144,0.11711,0.12812,0.10166
SR_hbr_v1-8c_Mn_1_Ch_v2-8c_Mn_1_Ch_2TrU_Ch_1x1x2,30.63037,20.93194,30.46777,20.93194,11.71722,30.61687,30.46777,11.77910,27.85624,42191.5,4406.52,29086,0.68938,16,10.72577798198238,5.141716198818543,184.122,255.202,54.938,hbr,24.12864,44.72662,44.95547,119.58213,90.00782,90.00615,0.35127,42191.54586000001,549.0,792.0,216,0,288,0,Mn36 C216 N288 Cl9,0.07145,0.05054,0.04414
SR_whj_v1-6c_Al_1_Ch_2TrU_Ch_1x1x1,17.70552,9.78879,17.70552,9.78879,9.78711,17.70339,17.70552,9.39646,17.70552,32899.9,4795.74,20065,0.60988,6,8.169930940802988,3.1152304504567554,136.062,96.945,26.982,whj,29.34454,29.34454,38.20676,89.99975,90.00025,89.99991,0.40792,32899.90828,544.0,752.0,288,0,0,208,Al48 C288 O208,0.34818000000000005,0.09775,0.97187
SR_sni_v1-6c_Fe_1_Ch_1B_2Br_Ch_1x1x2,14.79000,4.51356,14.59972,13.30822,4.51356,14.78406,14.79000,13.30822,14.79000,31704.8,2453.81,12970.4,0.4091,6,7.329631864465909,3.434316740732426,321.908,183.53400000000002,55.845,sni,31.17083,31.42337,32.36872,90.09322,90.1059,90.03178,0.96308,31704.821760000006,832.0,1343.0,384,96,0,208,Fe48 H96 C384 Br96 O208,0.08489,0.15984,0.11996
SR_vme_v1-6c_Fe_1_Ch_ntn_edge_3x2x2,5.91860,2.72582,5.88168,4.94978,4.83667,5.84853,5.91860,4.94978,5.91860,1991.7,1707.63,397.583,0.19962,20,3.638471849807416,3.283242234228537,88.01799999999999,183.53400000000002,55.845,vme,12.1503,13.07531,13.67164,90.0,113.51009,90.0,1.49268,1991.70064,88.0,128.0,24,0,0,52,Fe12 C24 O52,0.11292,0.07372000000000001,0.09543
SR_wkq_v1-6c_Fe_1_Ch_1TrU_Ch_2x2x2,9.27389,8.88475,9.27389,8.88475,4.79688,6.86557,9.27389,4.79902,6.85561,12114.3,3253.48,4484.95,0.37022,6,5.62975656388782,3.3969419263999785,112.04,183.53400000000002,55.845,wkq,23.94448,24.12591,24.1884,119.89225,90.00045,90.00426999999998,0.85477,12114.27062,336.0,468.0,144,0,0,156,Fe36 C144 O156,0.05226,0.07541,0.03123
SR_xbm_v1-8c_Zr_1_Ch_v2-4c_bicyclooctane_Ch_1B_2OH_Ch_2x2x2,12.19888,9.08453,11.49260,9.08453,8.91414,11.99586,11.49260,6.56873,11.88419,89425,3903.18,38647.7,0.43218,8,31.36356669828687,11.008561981803664,3314.941,819.454,91.224,xbm,41.38157,42.24854000000001,51.15595,90.53808,90.74483,90.03318,0.61417,89424.97236,3184.0,4739.0,1536,1024,0,576,Zr48 H1024 C1536 O576,0.08979,0.08365,0.11229
SR_ftj_v1-4c_In_1_Ch_v2-4c_bicyclooctane_Ch_1TrU_Ch_1x1x1,23.75287,12.54615,23.72503,17.54131,12.54615,23.75287,23.70762,17.54131,23.70762,62408,4307.78,43882.8,0.70316,4,5.826681863203017,0.0,112.04,114.8,114.82,ftj,33.816340000000004,33.82002,54.56825,90.02707,90.00301,90.01014,0.35163,62408.02268,800.0,1120.0,448,64,0,256,In32 H64 C448 O256,0.06583,0.05787000000000001,0.06948
SR_xbm_v1-8c_Co_2_Ch_v2-4c_bicyclooctane_Ch_1B_2SH_Ch_2x2x2,11.94255,8.48612,11.85776,8.48612,8.48612,11.85334,11.85776,7.29124,11.81693,96983.8,3874.66,42145.3,0.43456,16,34.124104481600234,4.9081419779485795,4141.715999999999,271.182,58.933,xbm,44.54574,45.12997,48.25735,90.54023,90.30374,91.2875,0.60447,96983.76601,3112.0,4576.0,1600,960,192,0,Co32 H960 C1600 S320 N192 Cl8,0.14276,0.12089,0.0838
SR_asd_v1-4c_B_Ch_v2-4c_bicyclooctane_Ch_v3-8c_Co_2_Ch_ntn_edge_2B_4H_Ch_1x1x3,25.13181,23.50126,25.07248,23.50126,6.12304,25.04345,25.07248,5.70794,25.13181,11032.5,4634.81,6561.27,0.59472,16,41.34660585641272,4.920122530717402,2302.611,271.182,58.933,asd,10.41657,32.35706,32.73324,90.11835,90.20544,90.2399,0.38738,11032.53553,277.0,417.0,156,92,24,0,Co4 H92 C156 N24 Cl1,0.17923,0.16995,0.27492
SR_fsy_v1-4c_porphyrin_Ch_v2-4c_B_Ch_v3-6c_Ni_1_Ch_3B_fused_8H_Ch_ntn_edge_1x2x1,12.64630,6.01474,12.58436,6.89543,6.89543,12.46516,12.46516,4.39883,12.18259,15048.4,3795.02,6186.41,0.4111,6,11.496128091259596,5.899864131028867,482.36300000000006,268.786,58.693000000000005,fsy,23.44472,24.91349,25.92304,91.9973,96.03086,89.84249,0.6466,15048.43093,556.0,818.0,312,164,8,56,Ni16 H164 C312 N8 O56,0.29762,0.32039,0.37595
SR_utj_v1-3c_Cu_imadazoline_Ch_1B_2furan_Ch_1x1x1,42.78364,38.28479,42.78364,38.28479,25.73178,42.78364,42.78364,25.70857,42.40310,215857,5435.58,199814,0.92568,2,13.49096393103332,0.0,288.265,63.54600000000001,63.54600000000001,utj,54.43166,62.94062,63.00625,89.94579,89.941,89.93225,0.07669,215856.66518,768.0,1134.0,384,192,96,48,Cu48 H192 C384 N96 O48,0.15474000000000002,0.15458,0.19386
SR_vda_v1-6c_Cr_1_Ch_1DoU_Ch_1x2x1,6.57161,3.89439,6.39303,3.89439,3.16476,6.45658,6.39303,3.80048,6.27656,45695.2,2758.34,7094.64,0.15526,6,5.867180618392536,3.1159479262718754,114.056,171.987,51.996,vda,29.49828,35.95235,43.09915,91.20068,90.20435,90.59156,1.19579,45695.24741,2176.0,3158.0,768,384,0,832,Cr192 H384 C768 O832,0.74443,0.87156,0.22885
SR_cdl_v1-4c_Cu_1_Ch_1B_2thiophene_Ch_1x1x1,15.99044,11.55207,15.71002,11.55207,11.45769,15.81866,15.71002,10.55748,15.97343,54264.2,4671.19,38258.4,0.70504,4,11.4142174924049,2.374569578941413,276.28,127.09200000000001,63.54600000000001,cdl,30.05815,30.05905,60.05985,90.1501,90.15012,90.29215,0.33278,54264.1787,736.0,1165.0,384,128,0,128,Cu32 H128 C384 S64 O128,0.31776,0.18327,0.28262
SR_nind_v1-4c_bicyclooctane_Ch_v2-8c_Co_1_Ch_2TrU_Ch_1TrU_Ch_1DoU_Ch_1x1x2,13.04685,5.05533,13.00832,7.68183,5.11248,12.72876,13.03860,7.68183,13.03860,15553.7,3815.1,6581.1,0.42312,12,25.080769517691017,4.281786677003538,1585.411,251.731,58.933,nind,26.04124,26.09792,26.37978,90.19613,90.16557,119.82246,0.67408,15553.74262,486.0,731.0,264,96,0,102,Co24 H96 C264 O102,0.44939,0.51069,0.28059
SR_hof_v1-4c_Ni_1_Ch_v2-3c_triazine_Ch_1B_2TrU_Ch_1x1x1,33.27638,31.43404,33.22448,31.43404,19.87157,32.96729,33.22448,19.81655,33.27638,63342.5,7417.53,56720.6,0.89546,4,35.64386775230954,2.3942284480894886,740.692,117.38600000000001,58.693000000000005,hof,23.5948,51.64495,51.98219,90.00958,90.15463,90.18367,0.08382,63342.45803,300.0,394.0,192,64,24,16,Ni4 H64 C192 N24 O16,0.17987,0.13807,0.08167999999999999
SR_ttz_v1-3c_B_Ch_v2-3c_B_Ch_v3-6c_Zn_1_Ch_1B_4F_Ch_ntn_edge_2x2x1,11.11041,4.82894,8.48040,4.82894,4.82894,9.12504,9.12504,4.70077,10.80734,14042.4,3180.68,4342.47,0.30924,6,13.811679135097046,3.290007055735899,474.273,277.519,65.38,ttz,23.52012,23.56657,29.215940000000003,90.03846999999998,90.05074,119.87282,0.94718,14042.38825,513.0,742.0,252,72,0,117,Zn36 H72 C252 O117 F36,3.9764,3.402,4.3054
SR_mcs_v1-3c_B_Ch_v2-6c_Al_1_Ch_v3-3c_triazine_Ch_1DoU_Ch_2TrU_Ch_1x1x1,12.01842,7.66631,12.01842,7.88759,7.67085,11.76029,11.95118,7.88759,11.95118,16530.7,5649.9,9507.78,0.57516,6,23.60959152378621,3.090564422159971,873.664,96.945,26.982,mcs,25.32139,25.38128,25.72582,90.70074,90.56439,90.62769,0.38999,16530.662519999998,340.0,484.0,180,60,36,52,Al12 H60 C180 N36 O52,0.09208,0.10303,0.10608
SR_snl_v1-6c_Ni_1_Ch_2B_4H_Ch_1x1x1,17.78709,12.49508,13.96732,12.49508,11.26959,16.82849,13.96732,11.29843,17.33411,149642,4740.9,100299,0.67026,6,11.639056326356616,5.906240488609824,240.213,268.786,58.693000000000005,snl,35.24703,62.87755,67.54930999999999,89.84713,89.20923,88.52296,0.35134,149641.52133,2752.0,4306.0,1344,832,0,448,Ni128 H832 C1344 O448,0.18086,0.19188,0.34761
SR_eci_v1-8c_Co_2_Ch_1B_4CN_Ch_1x1x1,10.93397,5.86332,10.28126,6.73253,5.86332,10.22103,9.97108,6.73253,9.97108,25777.7,3353.94,8465.41,0.3284,16,10.239706366360757,4.909244092525955,310.24,271.182,58.933,eci,28.25398,28.35353,32.18994,91.25904,90.89041,90.25689,0.7792600000000001,25777.73001,872.0,1160.0,448,64,320,0,Co32 H64 C448 N320 Cl8,0.12329,0.09305,0.20089
SR_iab_v1-3c_Cu_imadazoline_Ch_v2-4c_porphyrin_Ch_v3-4c_Cu_1_Ch_2B_4F_Ch_ntn_edge_1x1x1,15.48735,8.88772,15.25259,10.67557,8.84524,15.47050,15.48735,10.67557,15.48735,49261.2,4245.06,29509.4,0.59904,4,31.25651869496953,2.372999811937837,1755.0420000000001,127.09200000000001,63.54600000000001,iab,29.33874,40.92375,41.02876,89.92690999999998,89.93871999999998,89.99325999999998,0.49246,49261.16448,952.0,1358.0,448,136,112,64,Cu64 H136 C448 N112 O64 F128,0.06411,0.11075,0.1624
SR_ecf_v1-8c_Zr_1_Ch_1B_2OH_Ch_2x2x2,16.73165,6.44307,16.17345,6.44307,6.44307,16.73165,16.73165,6.44307,16.31567,18450.7,2607.68,7225.3,0.3916,8,7.365128419354342,10.917705027106248,196.114,819.454,91.224,ecf,24.35127,29.37206,29.725990000000003,119.29216,95.35542,89.11616,0.8661,18450.71789,660.0,1085.0,192,192,0,240,Zr36 H192 C192 O240,0.07408,0.08262,0.09211
SR_maw_v1-4c_V_1_Ch_v2-3c_B_Ch_ntn_edge_1B_4CN_Ch_1x1x1,20.03938,5.43214,19.89470,5.43214,5.43214,19.89470,20.03938,5.43214,20.03938,33475.7,2515.74,11602,0.34658,4,22.78778099255125,2.0841811944881377,1771.42,101.884,50.942,maw,32.174209999999995,32.20968,32.30957,89.89056,88.97631,89.38013000000002,0.76359,33475.73697,1272.0,1608.0,816,144,192,96,V24 H144 C816 N192 O96,0.11267,0.09228,0.05684
SR_mcs_v1-3c_triazine_Ch_v2-6c_bicyclooctane_Ch_v3-3c_Cu_imadazoline_Ch_4B_fused_8H_Ch_1x1x1,23.58147,17.74088,21.44251,17.74088,17.63746,22.99149,21.44251,17.72577,22.99149,118766,5491.52,97224.3,0.81862,2,26.54918207962259,0.0,1695.9160000000002,63.54600000000001,63.54600000000001,mcs,49.00766,49.12661,49.33013,89.98964000000002,89.90951,89.95147,0.17587,118766.0671,1216.0,1811.0,728,368,84,0,Cu36 H368 C728 N84,0.17768,0.27759,0.25683
SR_bpq_v1-6c_CdZn_1_Ch_v2-4c_B_Ch_2B_2SH_Ch_ntn_edge_1x2x1,17.34870,15.59931,17.34870,15.59931,10.05526,17.12635,17.34870,9.93500,17.12635,55125.8,3700.33,34641.1,0.6284,8,24.025274047585697,3.2895899043420287,1371.859,418.579,65.38,bpq,35.56954,38.71699,40.03133,89.92515999999998,89.43131,89.77689000000002,0.4527100000000001,55125.79677000001,1016.0,1392.0,480,272,0,104,Zn8 Cd24 H272 C480 S128 O104,0.027000000000000003,0.05711,0.048310000000000006
SR_lcye_v1-6c_Zr_1_Ch_2B_2OH_Ch_1x1x1,25.42511,20.83251,25.42511,20.83251,20.83251,25.27448,25.42511,20.52804,25.20851,99041.9,3684.44,69662.1,0.70336,6,11.62416369361947,10.804922159656034,304.209,889.498,91.224,lcye,46.22753,46.26268,46.31183,89.76983,89.88553,89.93394,0.36258,99041.85463,1656.0,2659.0,504,552,0,528,Zr72 H552 C504 O528,0.61137,0.58185,0.5066
SR_vbw_v1-6c_Fe_1_Ch_1B_2SH_Ch_1x1x2,14.40124,4.68208,13.26719,7.63217,7.63217,14.40124,14.40124,7.55887,13.12382,64295.1,3267.98,27500.3,0.42772,6,7.399630719751627,3.360547634649003,228.236,183.53400000000002,55.845,vbw,35.5328,41.8405,43.24816,89.88167,89.52946,89.9653,0.71759,64295.14005,1856.0,2755.0,768,384,0,416,Fe96 H384 C768 S192 O416,0.30024,0.33258000000000004,0.22942
SR_xxv_v1-12c_Eu_1_Ch_v2-3c_B_Ch_ntn_edge_1B_4Br_Ch_2x2x2,11.42198,4.73881,11.42192,4.73881,2.56713,11.42192,11.42192,4.70582,11.39571,57969.5,1512.32,10367.3,0.17884,12,19.06879437394861,5.718668150256143,2043.1229999999998,132.024,79.904,xxv,38.58513,38.69923,38.82281,89.87677,89.70371,89.79626999999998,1.6438,57969.52521,2256.0,3872.0,1248,320,0,256,Eu48 H320 C1248 Br384 O256,0.05383,0.04965,0.05845
SR_nba_v1-4c_V_1_Ch_v2-3c_B_Ch_1B_2CN_Ch_ntn_edge_1x1x1,19.45186,10.20905,19.13473,10.20905,10.20905,19.45186,19.45186,10.20905,19.45186,15950.2,5012.5,10358.4,0.64942,4,21.520453306768285,2.0855859881534484,980.8660000000001,101.884,50.942,nba,25.14735,25.18069,25.21968,90.44666,90.9097,92.64419,0.33816,15950.19905,294.0,391.0,180,60,24,24,V6 H60 C180 N24 O24,0.10081,0.09589,0.11277
SR_twfd_v1-3c_B_Ch_v2-4c_V_1_Ch_v3-6c_B_Ch_ntn_edge_2B_1DoU_Ch_1x1x1,31.17181,9.65689,30.84144,10.09883,9.94022,31.10915,25.52932,10.09883,25.52932,87303.2,6293.04,61791.4,0.70778,4,75.76016539579732,2.084571708271989,11990.081,101.884,50.942,twfd,44.25985,44.40235,44.4238,90.05954,90.10345,90.09786,0.23968000000000006,87303.16142,1500.0,2255.0,888,552,0,48,V12 H552 C888 O48,0.10787,0.09975,0.15932000000000002
SR_etf_v1-3c_Cu_imadazoline_Ch_1B_2OH_Ch_1x1x1,43.08326,35.90895,43.08326,35.90895,23.27923,43.08326,43.08326,23.27923,42.33914,345803,5185.02,315386,0.91204,2,10.107243460374887,0.0,240.22099999999998,63.54600000000001,63.54600000000001,etf,51.34893,85.96162,89.3512,118.72996,90.85018,89.88996,0.09525,345802.73347,1512.0,2001.0,648,432,216,108,Cu108 H432 C648 N216 O108,0.10126,0.08507999999999999,0.08918
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_1TrU_Ch_ntn_edge_1x1x1,24.69195,10.74190,15.76733,12.51217,12.51217,16.40269,16.40269,12.24550,14.82716,109118,4449.73,76048.7,0.69694,4,7.103193594218447,2.37860432889226,134.094,127.09200000000001,63.54600000000001,lwh,47.78109,47.78745,47.78881,89.99803,89.99991,89.99888,0.37447,109117.92985,1512.0,1920.0,672,288,288,96,Cu168 H288 C672 N288 O96,0.42108,0.37577,0.96463
SR_hbr_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_ntn_edge_1B_4Br_Ch_1x1x2,16.45047,4.12005,16.16738,9.43572,4.19118,16.27043,15.99408,9.43572,15.99408,39272.2,1055.81,9281.59,0.23634,8,7.618080151661632,11.098011146218495,479.7,819.454,79.904,hbr,30.43161,30.44386,48.59647,89.75299,90.55756,119.27054,1.6865900000000005,39272.17982,1596.0,2948.0,432,288,0,576,Zr108 H288 C432 Br192 O576,0.18851,0.20178,0.24158
SR_met_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_pyrrole_Ch_1B_4Br_Ch_ntn_edge_1x1x1,31.70886,25.58281,31.25940,25.65547,25.38935,31.46956,31.07399,25.65547,31.07399,165705,1700.61,122771,0.7409,6,14.001021346703606,3.2458062773221674,979.4580000000001,277.519,65.38,met,54.66033,54.67195,55.45016,89.76256,89.92914,89.99472,0.5379,165704.99974,1848.0,2877.0,912,96,48,312,Zn96 H96 C912 Br384 N48 O312,0.11022,0.11439,0.23642
SR_zjz_v1-3c_B_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_ntn_edge_2B_4CN_Ch_1x1x1,31.77528,22.02458,31.77528,22.09138,21.27931,31.77528,31.77528,22.09138,31.77528,80045.1,5511.8,57080.2,0.7131,4,58.3172726929746,2.353828723341824,11937.425,127.09200000000001,63.54600000000001,zjz,43.07174000000001,43.08274,43.13752,89.65941,89.82536,89.68435,0.26346,80045.08917,1020.0,1238.0,672,72,216,48,Cu12 H72 C672 N216 O48,0.58909,0.69175,0.82106
SR_wiu_v1-6c_Al_1_Ch_1B_2CN_Ch_2x2x1,8.26191,4.84575,8.26191,5.47175,4.84575,8.11029,8.16928,5.47175,8.16928,92820.3,3425.17,22837.5,0.24604,6,8.004772979989191,3.0924674746199035,214.136,96.945,26.982,wiu,42.32453,46.73139000000001,46.9333,90.333,90.56676,90.38968,0.84651,92820.32248,3712.0,4886.0,1920,384,384,832,Al192 H384 C1920 N384 O832,0.35921,0.24502,0.18636
SR_hxg_v1-6c_Mg_1_Ch_1B_2SH_Ch_2x2x2,12.77766,9.80398,12.66903,9.80398,9.80398,12.77766,12.77766,9.80398,12.77766,104662,3900.76,49848.4,0.47628,5,7.416160684030316,0.0,228.236,24.305,24.305,hxg,46.6689,47.29947,47.41405,90.11951,90.0926,90.06184,0.55881,104662.01507,2688.0,4018.0,960,576,0,768,Mg192 H576 C960 S192 O768,0.17626,0.1754,0.1378
SR_ibe_v1-6c_Ni_1_Ch_v2-3c_B_Ch_ntn_edge_4B_fused_8H_Ch_1x1x1,8.72192,4.63445,7.74862,4.63445,4.63445,8.71785,8.71785,4.47034,8.72192,28660.3,2807.09,6938.67,0.2421,6,18.25569497930027,5.8948870044061925,526.455,268.786,58.693000000000005,ibe,29.99797,30.01264,31.9192,91.87879,91.14096,93.53706,0.98121,28660.34459,1424.0,2112.0,768,368,0,224,Ni64 H368 C768 O224,0.31325,0.23135,0.32141
SR_scu_v1-8c_Zr_1_Ch_v2-4c_porphyrin_Ch_1B_2NH2_Ch_2x2x2,15.12158,6.80673,14.95044,12.93558,7.17075,15.11630,14.97708,12.93558,14.97708,60751.3,3745.11,29903,0.49222,8,19.844513844399067,10.92953812894127,906.873,819.454,91.224,scu,38.84873,38.95886,40.23563,89.73567,89.91502,86.04876,0.5757899999999999,60751.27884,1936.0,3021.0,768,672,192,256,Zr48 H672 C768 N192 O256,0.12209,0.14718,0.0833
SR_iso_v1-4c_bicyclooctane_Ch_v2-4c_bicyclooctane_Ch_v3-4c_In_1_Ch_v4-4c_bicyclooctane_Ch_v5-4c_bicyclooctane_Ch_v6-4c_bicyclooctane_Ch_11_edges_1x1x1,13.87438,6.35261,13.69994,7.74432,7.74432,13.44040,13.44040,7.15323,13.50451,48786,4162.38,23565.6,0.48304,4,96.84196381843466,0.0,15275.918,114.8,114.82,iso,33.29865,36.09682,40.58827,90.12622,90.03773000000002,90.02835999999998,0.5512100000000001,48785.9581,1464.0,2282.0,880,336,0,64,In8 H336 C880 O64 F176,0.09623,0.06761,0.5461699999999999
SR_flue_v1-6c_Cr_1_Ch_1B_2NO2_Ch_1x1x1,20.81826,5.50823,20.45121,5.63282,5.63282,20.64087,20.64087,5.45600,20.81826,67521,3084.68,28888.2,0.42784,6,7.477141398868555,3.0693202766094645,254.11,171.987,51.996,flue,40.69494,40.72325,40.74335,89.94313000000002,89.94606999999998,89.96907,0.73528,67521.04763,2048.0,2779.0,768,192,192,800,Cr96 H192 C768 N192 O800,0.07711,0.054720000000000005,0.06441000000000001
SR_xlz_v1-3c_triazine_Ch_v2-8c_Mn_1_Ch_ntn_edge_4B_fused_8H_Ch_1x1x3,29.26886,28.50828,29.26886,28.50828,5.39477,29.26522,29.26886,5.45539,29.23818,58484.2,4144.37,38599.6,0.66,16,19.70160024471611,5.095314465902669,628.503,255.202,54.938,xlz,33.73209,42.4742,46.00444,117.46373,90.1156,90.02346999999997,0.38642,58484.22062000001,1053.0,1618.0,468,144,396,0,Mn36 H144 C468 N396 Cl9,0.3889,0.17357,0.12236
SR_she_v1-4c_V_1_Ch_v2-6c_B_Ch_2B_4Br_Ch_1x1x1,25.49313,10.87878,23.63530,10.94693,10.94693,25.49313,25.49313,10.39363,25.49313,64135,1633.18,32612.6,0.5085,4,24.990377357749058,2.077967523673315,5036.304,101.884,50.942,she,39.91612,39.94183,40.22721,90.07258,90.05296,90.10874,1.07482,64134.96565,1176.0,1911.0,672,0,0,96,V24 C672 Br384 O96,0.09661,0.06681000000000001,0.11642
SR_brk_v1-3c_B_Ch_v2-3c_B_Ch_v3-6c_CdZn_1_Ch_2B_2Br_Ch_1x1x1,20.94517,18.22997,20.39768,18.22997,17.62998,20.55291,20.39768,14.19141,20.24662,119648,3384.86,87563.2,0.73184,6,22.281434430451775,3.2998185318953532,1610.455,418.579,65.38,brk,40.49698,41.52773,71.14554,89.98588000000002,89.78804000000002,89.95994,0.40409,119647.98776,1288.0,1944.0,720,240,0,104,Zn8 Cd24 H240 C720 Br192 O104,0.11167,0.10595,0.15469000000000002
SR_dnl_v1-4c_porphyrin_Ch_v2-6c_CdZn_1_Ch_v3-3c_triazine_Ch_1B_2F_Ch_1x1x1,16.51647,9.83719,14.29053,9.86190,9.86190,14.08501,14.17226,9.86190,14.17226,170687,4427.1,95018,0.55668,6,42.14565285143279,3.3082970663326186,5368.153,418.579,65.38,dnl,55.43011,55.46713,55.52278,90.70036,90.39944,90.37546,0.4829600000000001,170686.85006,4112.0,5941.0,2304,864,288,208,Zn16 Cd48 H864 C2304 N288 O208 F384,0.02335,0.03982,0.04653
SR_umg_v1-4c_Ni_1_Ch_2B_2NO2_Ch_1x1x1,22.50815,18.66050,21.50215,18.66050,18.31172,21.53426,21.50215,17.55249,21.97434,66931.9,4532.73,49378.3,0.73774,4,11.709932742219955,2.3858147812437185,420.202,117.38600000000001,58.693000000000005,umg,29.906090000000006,29.972890000000003,86.10405,90.06299999999997,90.11901,119.86419,0.28515,66931.86628999999,840.0,1158.0,336,96,96,288,Ni24 H96 C336 N96 O288,0.26535,0.27969,0.20287
SR_wir_v1-6c_Zn_1_Ch_1B_2F_Ch_1x1x1,15.25544,9.90786,14.59915,9.90786,9.90070,15.25544,14.59915,9.90070,15.24669,74213.5,3689.99,38981.4,0.52526,6,7.5058014073627755,3.2618415096225934,200.09599999999998,277.519,65.38,wir,32.95397,33.00331,68.23696,89.83804,89.98149000000002,89.9929,0.6286,74213.54577000001,1696.0,2638.0,768,192,0,416,Zn128 H192 C768 O416 F192,0.18765,0.17044,0.22165
SR_xba_v1-4c_ethene_Ch_v2-8c_Mn_1_Ch_v3-4c_1anC_Ch_1B_2F_Ch_ntn_edge_2x2x2,6.39671,1.96975,6.28724,1.96975,1.95364,6.39671,6.28724,1.53162,6.15526,4278.46,0,0,0,16,21.80424182106984,5.1562338714890545,3474.3990000000003,255.202,54.938,xba,16.166420000000002,16.23467,16.30386,90.04128,90.24012,90.92192,1.4475,4278.46124,305.0,434.0,172,48,32,0,Mn4 H48 C172 N32 Cl1 F48,0.2251,0.16563,0.18454
SR_tty_v1-8c_Co_2_Ch_v2-3c_triazine_Ch_ntn_edge_1B_4CN_Ch_2x2x2,9.00292,3.80201,7.07775,6.27291,3.80201,8.85815,9.00292,6.27291,9.00292,2996.7,3586.59,926.94,0.30932,16,16.428668615564497,4.942457029699601,600.45,271.182,58.933,tty,13.27134,13.27931,17.11168,90.23639,90.18759,96.42068,0.8157,2996.70244,105.0,148.0,48,8,44,0,Co4 H8 C48 N44 Cl1,0.05063,0.04859,0.05057
SR_smk_v1-6c_Fe_1_Ch_2B_fused_Ch_1x1x1,20.00439,18.81216,20.00439,18.81216,6.52565,19.40381,20.00439,6.52565,19.43237,35774.4,4601.04,20500.2,0.57304,6,9.688892925536695,3.408028111597821,214.175,183.53400000000002,55.845,smk,27.71546,38.45451,38.6567,119.73454,90.3207,89.96021,0.46012,35774.383,840.0,1284.0,432,216,0,156,Fe36 H216 C432 O156,0.07527,0.06891,0.06377000000000001
SR_geo_v1-3c_Cu_imadazoline_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_1B_2F_Ch_ntn_edge_1x1x1,25.18074,9.27567,20.06229,9.27567,9.07510,25.15907,20.06229,9.08754,24.07104,32090.5,4323,21279.9,0.66312,2,11.959456509515011,0.0,442.30300000000005,63.54600000000001,63.54600000000001,geo,31.69178,31.80804,31.84089,88.89063,89.60519000000002,89.97108,0.3938,32090.53434,552.0,797.0,270,108,48,48,Cu30 H108 C270 N48 O48 F48,0.19948,0.20073,0.8897700000000001
SR_tsx_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_1B_2Br_Ch_2x2x2,6.95591,4.29585,6.39640,4.29585,4.24956,6.58893,6.39640,3.19348,6.58523,38480.3,2084.16,6533.95,0.1698,6,14.615517815557752,3.2047296199493966,897.763,277.519,65.38,tsx,28.02407,28.368140000000004,48.43633,91.88228,90.72963,90.59609,1.4314,38480.28436000001,1552.0,2353.0,800,256,32,208,Zn64 H256 C800 Br192 N32 O208,0.64379,0.68761,1.7635
